32	0x20	 	12549526	1010157	eng	When life throws you a lemon, make lemonade!	allmarangie	2011-07-27 22:22:57	2011-07-27 22:22:57
309	0x135	ĵ	3	633978	eng	The Esperanto alphabet has 28 letters: a, b, c, ĉ, d, e, f, g, ĝ, h, ĥ, i, j, ĵ, k, l, m, n, o, p, r, s, ŝ, t, u, ŭ, v, z.	shekitten	2010-11-24 14:26:41	2021-09-29 01:05:51
314	0x13a	ĺ	1	9832053	eng	The Slovak alphabet consists of 46 letters: a, á, ä, b, c, č, d, ď, dz, dž, e, é, f, g, h, ch, i, í, j, k, l, ĺ, ľ, m, n, ň, o, ó, ô, p, q, r, ŕ, s, š, t, ť, u, ú, v, w, x, y, ý, z, ž.	Dominika7	2021-03-08 16:23:23	2021-03-08 16:23:32
318	0x13e	ľ	1	9832053	eng	The Slovak alphabet consists of 46 letters: a, á, ä, b, c, č, d, ď, dz, dž, e, é, f, g, h, ch, i, í, j, k, l, ĺ, ľ, m, n, ň, o, ó, ô, p, q, r, ŕ, s, š, t, ť, u, ú, v, w, x, y, ý, z, ž.	Dominika7	2021-03-08 16:23:23	2021-03-08 16:23:32
321	0x141	Ł	2	919061	eng	Children of Łazarz think their mother Felicja is the most beautiful woman in the world.	\N	2011-06-01 17:39:45	2016-01-21 23:01:01
322	0x142	ł	18	919839	eng	I live in Białystok.	\N	2011-06-02 00:35:07	2015-09-19 01:14:57
324	0x144	ń	9	10681988	eng	Gdańsk is the largest Polish seaport and an important cultural centre.	sundown	2022-02-19 21:47:22	2022-02-19 21:47:22
326	0x146	ņ	1	1175971	eng	Andris Bērziņš will become the new president of Latvia.	\N	2011-10-14 14:48:30	2011-10-14 14:48:34
328	0x148	ň	1	9832053	eng	The Slovak alphabet consists of 46 letters: a, á, ä, b, c, č, d, ď, dz, dž, e, é, f, g, h, ch, i, í, j, k, l, ĺ, ľ, m, n, ň, o, ó, ô, p, q, r, ŕ, s, š, t, ť, u, ú, v, w, x, y, ý, z, ž.	Dominika7	2021-03-08 16:23:23	2021-03-08 16:23:32
332	0x14c	Ō	2	10678533	eng	"Who's that book you're reading by?" "It's a novel by Mori Ōgai."	sundown	2022-02-17 21:48:37	2022-02-17 21:48:37
333	0x14d	ō	34	11307498	eng	The Gossamer Years, an English title for the Japanese classical work of literature Kagerō Nikki.	Tanikaz	2022-12-08 08:00:02	2022-12-08 08:00:02
335	0x14f	ŏ	1	1815425	eng	North Korea is called "Chosŏn" in Korean.	Amastan	2012-09-03 22:29:56	2012-09-03 22:29:56
337	0x151	ő	2	1469151	eng	As an admirer of the racecourses, he found it hard to accept the conversion of a cultural heritage, the Ügető, into a shopping mall floating in pink.	revoluson	2012-03-04 16:43:47	2018-05-10 19:07:12
339	0x153	œ	3	11937855	eng	"Cœur" and "chœur" have the same pronunciation.	shekitten	2023-07-17 21:00:21	2023-07-17 21:00:21
341	0x155	ŕ	1	9832053	eng	The Slovak alphabet consists of 46 letters: a, á, ä, b, c, č, d, ď, dz, dž, e, é, f, g, h, ch, i, í, j, k, l, ĺ, ľ, m, n, ň, o, ó, ô, p, q, r, ŕ, s, š, t, ť, u, ú, v, w, x, y, ý, z, ž.	Dominika7	2021-03-08 16:23:23	2021-03-08 16:23:32
345	0x159	ř	2	9832088	eng	The Upper Sorbian alphabet consists of 34 letters: a, b, c, č, ć, d, dź, e, ě, f, g, h, ch, i, j, k, ł, l, m, n, ń, o, ó, p, r, ř, s, š, t, u, w, y, z, ž.	Dominika7	2021-03-08 16:53:54	2021-03-08 16:53:54
347	0x15b	ś	1	10555872	eng	Guānyīn is like the Virgin Mary in Buddhism. In India, the same entity is male, Avalokiteśvara.	nonong	2021-12-11 03:37:55	2021-12-11 03:37:55
349	0x15d	ŝ	4	633980	eng	The Esperanto alphabet consists of 28 letters: a, b, c, ĉ, d, e, f, g, ĝ, h, ĥ, i, j, ĵ, k, l, m, n, o, p, r, s, ŝ, t, u, ŭ, v, z.	shekitten	2010-11-24 14:26:59	2021-09-29 01:05:57
351	0x15f	ş	7	919835	eng	There's a Turkish student at Magdalena's school. His name is Reşit.	\N	2011-06-02 00:33:12	2016-01-21 23:02:10
353	0x161	š	10	9832053	eng	The Slovak alphabet consists of 46 letters: a, á, ä, b, c, č, d, ď, dz, dž, e, é, f, g, h, ch, i, í, j, k, l, ĺ, ľ, m, n, ň, o, ó, ô, p, q, r, ŕ, s, š, t, ť, u, ú, v, w, x, y, ý, z, ž.	Dominika7	2021-03-08 16:23:23	2021-03-08 16:23:32
354	0x162	Ţ	3	9035440	eng	We were told at that times that when the ogress "Ţeriel" removes her belt, then fell all the snakes, toads and lizards she kept to eat them later ... Once we were told those awful stories, we the children, we had only to sleep between the arms of our grandmothers to avoid the unavoidable nightmares.	AmarMecheri	2020-09-13 11:17:43	2020-09-13 11:27:53
357	0x165	ť	1	9832053	eng	The Slovak alphabet consists of 46 letters: a, á, ä, b, c, č, d, ď, dz, dž, e, é, f, g, h, ch, i, í, j, k, l, ĺ, ľ, m, n, ň, o, ó, ô, p, q, r, ŕ, s, š, t, ť, u, ú, v, w, x, y, ý, z, ž.	Dominika7	2021-03-08 16:23:23	2021-03-08 16:23:32
363	0x16b	ū	14	11630558	eng	One of my favourite things about India is the visionary city of Auroville, created in the 1960s. I wish that China and other countries would aspire to create more visionary cities. I am aware of the Paris-copycat city of Tiāndūchéng in China, complete with the replica of the Eiffel Tower. Fantastic! With 3D printing and AI, city builders around this world will be able to produce more marvellous cities in the future. Imagine that builders will more cheaply opt for Art Nouveau-style architecture and, of course, Metamodernist work. (Art Nouveau is one of my favourite movements.)	nonong	2023-03-27 21:42:14	2023-03-27 21:42:14
365	0x16d	ŭ	11	633980	eng	The Esperanto alphabet consists of 28 letters: a, b, c, ĉ, d, e, f, g, ĝ, h, ĥ, i, j, ĵ, k, l, m, n, o, p, r, s, ŝ, t, u, ŭ, v, z.	shekitten	2010-11-24 14:26:59	2021-09-29 01:05:57
378	0x17a	ź	3	9832088	eng	The Upper Sorbian alphabet consists of 34 letters: a, b, c, č, ć, d, dź, e, ě, f, g, h, ch, i, j, k, ł, l, m, n, ń, o, ó, p, r, ř, s, š, t, u, w, y, z, ž.	Dominika7	2021-03-08 16:53:54	2021-03-08 16:53:54
379	0x17b	Ż	1	9170103	eng	Żur is a Polish soup made of soured rye flour and meat.	Hybrid	2020-10-20 21:58:41	2020-10-20 21:58:47
380	0x17c	ż	4	10472064	eng	The reserve named Białowieża Forest is famous for its bison.	AlanF_US	2021-10-30 17:59:02	2021-10-30 17:59:02
382	0x17e	ž	4	9832088	eng	The Upper Sorbian alphabet consists of 34 letters: a, b, c, č, ć, d, dź, e, ě, f, g, h, ch, i, j, k, ł, l, m, n, ń, o, ó, p, r, ř, s, š, t, u, w, y, z, ž.	Dominika7	2021-03-08 16:53:54	2021-03-08 16:53:54
400	0x190	Ɛ	1	11232983	eng	These are Ɛmar Mezdad's books.	Aghanim	2022-11-06 17:10:47	2022-11-07 13:04:39
404	0x194	Ɣ	1	9391099	eng	I am driving to Asif n Ɣiṛ.	musaAzuna	2020-11-27 16:38:46	2020-11-27 16:38:46
451	0x1c3	ǃ	1	9012641	eng	The Taa language, also known as ǃXóõ, is native to Botswana and Namibia, and of particular interest to linguists due to its large number of phonemes and frequent use of click consonants.	Vanilla	2020-09-03 13:29:14	2020-09-03 13:29:14
462	0x1ce	ǎ	10	10498417	eng	Michael the Guǎngzhōu Man and I were discussing clothing of different ethnic groups. We both noticed that Chinese wear modern Western clothes, generally. He mentioned the long dress that Vietnamese women still wear—the "áo dài" as it is called. East Indians steadfastly wear their saris and robes. I said that I detest the Western business suit attire with the choking tie.	nonong	2021-11-10 06:53:40	2021-11-10 07:14:55
464	0x1d0	ǐ	1	5838154	eng	The Four Great Classical Novels of China are Journey to the West (西遊記, Xī Yóu Jì), Romance of the Three Kingdoms (三國演義, Sānguó Yǎnyì), Water Margin (水滸傳, Shuǐhǔ Zhuàn), and Dream of the Red Chamber (紅樓夢, Hóng Lóu Mèng).	mailohilohi	2017-02-08 04:06:41	2017-02-08 04:06:41
468	0x1d4	ǔ	1	5838154	eng	The Four Great Classical Novels of China are Journey to the West (西遊記, Xī Yóu Jì), Romance of the Three Kingdoms (三國演義, Sānguó Yǎnyì), Water Margin (水滸傳, Shuǐhǔ Zhuàn), and Dream of the Red Chamber (紅樓夢, Hóng Lóu Mèng).	mailohilohi	2017-02-08 04:06:41	2017-02-08 04:06:41
487	0x1e7	ǧ	3	9391102	eng	They have not arrived at Tamriǧt.	musaAzuna	2020-11-27 16:39:24	2021-02-10 03:29:07
493	0x1ed	ǭ	1	4454296	eng	‘Wezel’ is the Dutch for ‘weasel’. Both are derived from the Proto-Germanic *wisulǭ.	Ooneykcall	2015-08-15 18:40:50	2020-03-03 19:07:18
537	0x219	ș	4	5430181	eng	For more than eight hundred years now, German settlers, mainly from the region of the Moselle and Rhine, have lived in Transylvania under the rule of Hungarian kings, the Habsburg empire and Ceaușescu’s communism.	Objectivesea	2016-09-12 11:12:52	2016-09-12 11:12:52
601	0x259	ə	5	1974821	eng	Sweden is pronounced "ˈsværjə" in Swedish.	MrShoval	2012-11-02 06:38:39	2012-11-02 06:38:47
603	0x25b	ɛ	1	11527479	eng	"Agraw" or "Tajmaɛt" is the fundamental basis of democracy in Kabylia.	ALyes	2023-02-11 07:14:30	2023-05-30 19:25:12
611	0x263	ɣ	5	8767151	eng	"I remember, as if it was yesterday, the locusts that ravaged our vines; from east to west, they were rushing; our community couldn't take it anymore ...", sang Idir in his song "Cfiɣ".	AmarMecheri	2020-05-16 23:06:11	2020-05-16 23:06:11
648	0x288	ʈ	1	10992937	eng	To make the IPA /ʈ/ sound, one must first place their tongue in a retroflex position.	GiggyMantis	2022-07-15 16:17:17	2022-07-15 16:17:17
688	0x2b0	ʰ	1	867278	eng	Scottish Gaelic will be the 89ᵗʰ language on Tatoeba.	DJ_Saidez	2011-04-30 18:39:41	2021-11-25 22:40:49
699	0x2bb	ʻ	3	7262574	eng	Hello Kaʻiulani.	azraelgnosis	2018-10-07 06:46:06	2018-10-07 06:46:10
700	0x2bc	ʼ	4	11047297	eng	The Baháʼí Faith is part of a long tradition of syncretic Iranian religions.	shekitten	2022-08-07 17:05:45	2022-08-07 17:05:45
701	0x2bd	ʽ	3	10540859	eng	Kaʽb al-Aḥbār suggested the Temple Mount to the caliph Umar as a place to build a mosque, not because of Mohammed, but because it was sacred to him as a Jewish convert.	shekitten	2021-12-02 15:01:04	2021-12-02 15:01:04
712	0x2c8	ˈ	1	1974821	eng	Sweden is pronounced "ˈsværjə" in Swedish.	MrShoval	2012-11-02 06:38:39	2012-11-02 06:38:47
781	0x30d	̍	1	10681526	eng	Read the dissertation "Writing Taiwanese: The Pe̍h-ōe-jī Romanization and Identity Construction in Taiwan," about the Hokkien Sinitic topolect.	nonong	2022-02-19 19:06:07	2022-02-19 19:06:07
817	0x331	̱	2	10626325	eng	X̱wi7x̱wa Library is a new library at my university, UBC. It houses books about First Nations.	nonong	2022-01-16 15:01:35	2022-01-16 15:01:35
914	0x392	Β	1	9067053	eng	I have serious reason to believe that the planet from which the little prince came is the asteroid known as Β 612.	carlosalberto	2020-09-24 11:39:49	2020-09-24 11:39:49
916	0x394	Δ	1	10027659	eng	"Δ" is a Greek letter.	ddnktr	2021-05-12 16:17:41	2021-05-12 16:17:41
931	0x3a3	Σ	1	5325790	eng	To obtain the net mechanical force over the entire object, we must sum the contributions from all the small sections. Mathematically, the summation is indicated by the Greek letter sigma (Σ).	Hybrid	2016-08-08 01:27:19	2016-08-08 01:27:45
937	0x3a9	Ω	2	706671	eng	The unit of resistance is the ohm, and its symbol is the same as the capital letter Omega in the Greek alphabet, "Ω".	shekitten	2011-01-10 21:31:39	2021-05-07 09:44:56
945	0x3b1	α	1	792930	eng	No, that's not right. You have to set α equal to β.	FeuDRenais2	2011-03-14 14:05:08	2021-05-11 00:16:27
946	0x3b2	β	1	792930	eng	No, that's not right. You have to set α equal to β.	FeuDRenais2	2011-03-14 14:05:08	2021-05-11 00:16:27
947	0x3b3	γ	1	889885	eng	You can make sounds by combining letters in Modern Greek. For example you can use μπ to make the sound "b", ντ to make the sound "d", γκ to make the sound "g" and τζ to make the sound "dj".	shekitten	2011-05-13 10:23:41	2021-05-07 09:44:11
949	0x3b5	ε	3	1792166	eng	My village is called At Mmεan.	madghis	2012-08-22 22:40:11	2012-08-23 00:38:43
950	0x3b6	ζ	1	889885	eng	You can make sounds by combining letters in Modern Greek. For example you can use μπ to make the sound "b", ντ to make the sound "d", γκ to make the sound "g" and τζ to make the sound "dj".	shekitten	2011-05-13 10:23:41	2021-05-07 09:44:11
952	0x3b8	θ	2	10123039	eng	In this graph, you can see that the sine of θ is always equal to the Y position of point A, and that the tangent of θ is always equal to the slope of the line intersecting point A and the origin.	espamatics	2021-06-22 18:17:10	2021-06-22 18:25:12
954	0x3ba	κ	3	10523066	eng	Is the Greek word κᾰκός a cognate of the Latin word cacō?	shekitten	2021-11-22 15:34:12	2021-11-22 15:34:12
956	0x3bc	μ	1	889885	eng	You can make sounds by combining letters in Modern Greek. For example you can use μπ to make the sound "b", ντ to make the sound "d", γκ to make the sound "g" and τζ to make the sound "dj".	shekitten	2011-05-13 10:23:41	2021-05-07 09:44:11
957	0x3bd	ν	1	889885	eng	You can make sounds by combining letters in Modern Greek. For example you can use μπ to make the sound "b", ντ to make the sound "d", γκ to make the sound "g" and τζ to make the sound "dj".	shekitten	2011-05-13 10:23:41	2021-05-07 09:44:11
960	0x3c0	π	10	547069	eng	As π is transcendental, the quadrature of a circle - a classical problem in geometry - is impossible.	FeuDRenais	2010-10-05 20:24:45	2010-10-05 20:24:45
962	0x3c2	ς	1	10523066	eng	Is the Greek word κᾰκός a cognate of the Latin word cacō?	shekitten	2021-11-22 15:34:12	2021-11-22 15:34:12
964	0x3c4	τ	2	889885	eng	You can make sounds by combining letters in Modern Greek. For example you can use μπ to make the sound "b", ντ to make the sound "d", γκ to make the sound "g" and τζ to make the sound "dj".	shekitten	2011-05-13 10:23:41	2021-05-07 09:44:11
972	0x3cc	ό	1	10523066	eng	Is the Greek word κᾰκός a cognate of the Latin word cacō?	shekitten	2021-11-22 15:34:12	2021-11-22 15:34:12
1052	0x41c	М	2	3949686	eng	"Tom, I have the feeling we're speaking different languages." "Что ты сказала, Мэри?"	Ooneykcall	2015-03-12 08:41:47	2015-03-12 08:42:29
1053	0x41d	Н	1	10025590	eng	"Не-а" is possibly the only word in the Russian language in which a glottal stop is pronounced by most native speakers.	ddnktr	2021-05-11 23:10:09	2021-05-11 23:10:09
1063	0x427	Ч	1	3949686	eng	"Tom, I have the feeling we're speaking different languages." "Что ты сказала, Мэри?"	Ooneykcall	2015-03-12 08:41:47	2015-03-12 08:42:29
1071	0x42f	Я	2	10483549	eng	"Являлся" is a beautiful word. It looks like the letter "я" is dancing a waltz with the letter "л".	DJ_Saidez	2021-11-04 02:23:19	2021-11-04 02:23:19
1072	0x430	а	12	3161073	eng	The Esperanto word ‘okazo’ originally meant both ‘occasion’ and ‘case’, as the Russian ‘случай’ does, while ‘kazo’ only meant ‘case in declension’. Owing to Western influence, ‘kazo’ started to mean ‘case in court’, then ‘case in general’.	shekitten	2014-04-09 12:55:07	2021-09-29 01:06:14
1073	0x431	б	4	11362088	eng	Saying "I love you" in Kabyle is not as easy as in French and English since the expression "ḥemmleɣ-kem", strangely resembling the Polish formula "Kocham Cię" is not so fluid, phonetically speaking. In Russian, it is even more laborious as it is said "Ya tibya lyublyu" (Я тебя люблю)". Finally, the main thing is to claim it with sincerity.	AmarMecheri	2022-12-22 21:44:58	2022-12-22 21:44:58
1074	0x432	в	3	10483549	eng	"Являлся" is a beautiful word. It looks like the letter "я" is dancing a waltz with the letter "л".	DJ_Saidez	2021-11-04 02:23:19	2021-11-04 02:23:19
1075	0x433	г	1	5499257	eng	The Russian word "друг" doesn't mean quite the same thing as the English "friend".	mailohilohi	2016-10-07 05:20:59	2016-10-07 05:20:59
1076	0x434	д	2	11009132	eng	Мелодрамы 1 is a YouTube channel where you can watch Russian movies in Russian.	Ergulis	2022-07-20 17:48:28	2022-07-20 17:48:28
1077	0x435	е	5	11009132	eng	Мелодрамы 1 is a YouTube channel where you can watch Russian movies in Russian.	Ergulis	2022-07-20 17:48:28	2022-07-20 17:48:28
1079	0x437	з	4	3949686	eng	"Tom, I have the feeling we're speaking different languages." "Что ты сказала, Мэри?"	Ooneykcall	2015-03-12 08:41:47	2015-03-12 08:42:29
1080	0x438	и	2	3949686	eng	"Tom, I have the feeling we're speaking different languages." "Что ты сказала, Мэри?"	Ooneykcall	2015-03-12 08:41:47	2015-03-12 08:42:29
1081	0x439	й	3	3161073	eng	The Esperanto word ‘okazo’ originally meant both ‘occasion’ and ‘case’, as the Russian ‘случай’ does, while ‘kazo’ only meant ‘case in declension’. Owing to Western influence, ‘kazo’ started to mean ‘case in court’, then ‘case in general’.	shekitten	2014-04-09 12:55:07	2021-09-29 01:06:14
1082	0x43a	к	3	10053066	eng	The Russian word for "fair", namely "ярмарка", is Dutch in origin.	ddnktr	2021-05-21 11:38:04	2021-05-23 07:34:41
1083	0x43b	л	11	11362088	eng	Saying "I love you" in Kabyle is not as easy as in French and English since the expression "ḥemmleɣ-kem", strangely resembling the Polish formula "Kocham Cię" is not so fluid, phonetically speaking. In Russian, it is even more laborious as it is said "Ya tibya lyublyu" (Я тебя люблю)". Finally, the main thing is to claim it with sincerity.	AmarMecheri	2022-12-22 21:44:58	2022-12-22 21:44:58
1084	0x43c	м	2	10053066	eng	The Russian word for "fair", namely "ярмарка", is Dutch in origin.	ddnktr	2021-05-21 11:38:04	2021-05-23 07:34:41
1085	0x43d	н	6	3688708	eng	I would even simply leave the word "странно".	Eldad	2014-12-12 11:31:51	2014-12-12 11:31:51
1086	0x43e	о	15	3949686	eng	"Tom, I have the feeling we're speaking different languages." "Что ты сказала, Мэри?"	Ooneykcall	2015-03-12 08:41:47	2015-03-12 08:42:29
1087	0x43f	п	1	10147474	eng	The word "обороноспособность" is unique in the Russian language. No other word can be found in which there are seven vowels that are all the same.	AlanF_US	2021-07-03 15:08:57	2021-07-03 15:12:18
1088	0x440	р	8	3949686	eng	"Tom, I have the feeling we're speaking different languages." "Что ты сказала, Мэри?"	Ooneykcall	2015-03-12 08:41:47	2015-03-12 08:42:29
1089	0x441	с	11	6934648	eng	Although it wouldn't be entirely wrong to add "своєї" here.	mraz	2018-06-08 08:47:31	2018-06-08 08:47:31
1090	0x442	т	11	3688708	eng	I would even simply leave the word "странно".	Eldad	2014-12-12 11:31:51	2014-12-12 11:31:51
1091	0x443	у	2	3161073	eng	The Esperanto word ‘okazo’ originally meant both ‘occasion’ and ‘case’, as the Russian ‘случай’ does, while ‘kazo’ only meant ‘case in declension’. Owing to Western influence, ‘kazo’ started to mean ‘case in court’, then ‘case in general’.	shekitten	2014-04-09 12:55:07	2021-09-29 01:06:14
1095	0x447	ч	2	3161073	eng	The Esperanto word ‘okazo’ originally meant both ‘occasion’ and ‘case’, as the Russian ‘случай’ does, while ‘kazo’ only meant ‘case in declension’. Owing to Western influence, ‘kazo’ started to mean ‘case in court’, then ‘case in general’.	shekitten	2014-04-09 12:55:07	2021-09-29 01:06:14
1099	0x44b	ы	2	11009132	eng	Мелодрамы 1 is a YouTube channel where you can watch Russian movies in Russian.	Ergulis	2022-07-20 17:48:28	2022-07-20 17:48:28
1100	0x44c	ь	2	4128209	eng	For those who confuse the verb endings "-тся" and "ться", there's a special little place in Hell prepared just for you.	Rezzonance	2015-04-29 22:24:42	2015-04-29 22:24:42
1101	0x44d	э	1	3949686	eng	"Tom, I have the feeling we're speaking different languages." "Что ты сказала, Мэри?"	Ooneykcall	2015-03-12 08:41:47	2015-03-12 08:42:29
1102	0x44e	ю	2	11362088	eng	Saying "I love you" in Kabyle is not as easy as in French and English since the expression "ḥemmleɣ-kem", strangely resembling the Polish formula "Kocham Cię" is not so fluid, phonetically speaking. In Russian, it is even more laborious as it is said "Ya tibya lyublyu" (Я тебя люблю)". Finally, the main thing is to claim it with sincerity.	AmarMecheri	2022-12-22 21:44:58	2022-12-22 21:44:58
1103	0x44f	я	8	11362088	eng	Saying "I love you" in Kabyle is not as easy as in French and English since the expression "ḥemmleɣ-kem", strangely resembling the Polish formula "Kocham Cię" is not so fluid, phonetically speaking. In Russian, it is even more laborious as it is said "Ya tibya lyublyu" (Я тебя люблю)". Finally, the main thing is to claim it with sincerity.	AmarMecheri	2022-12-22 21:44:58	2022-12-22 21:44:58
1105	0x451	ё	2	10025626	eng	Superstitious people in Russia never pronounce the word "чёрт". I'm one of them.	ddnktr	2021-05-11 23:23:58	2021-05-11 23:23:58
1108	0x454	є	1	6934648	eng	Although it wouldn't be entirely wrong to add "своєї" here.	mraz	2018-06-08 08:47:31	2018-06-08 08:47:31
1111	0x457	ї	1	6934648	eng	Although it wouldn't be entirely wrong to add "своєї" here.	mraz	2018-06-08 08:47:31	2018-06-08 08:47:31
1117	0x45d	ѝ	1	8866785	eng	Often people don't know how to type "ѝ" and instead they write "й".	moxy	2020-06-23 08:04:36	2020-06-23 08:04:36
1463	0x5b7	ַ	2	10074198	eng	In ancient Hebrew, עַל and אַל were not homophones.	shekitten	2021-05-30 10:40:23	2021-05-30 10:40:23
1473	0x5c1	ׁ	5	2147088	eng	For dinner, we had sole. ׁWhat did you have for dinner last night?	AlanF_US	2013-01-16 04:55:33	2013-01-16 04:55:33
1474	0x5c2	ׂ	3	11162785	eng	The Yiddish word מעשׂה is pronounced "mayse," "mase," or "manse," the last of which contains a remnant of an old velar nasal pronunciation of the letter ayin.	shekitten	2022-10-07 17:47:15	2022-10-07 17:47:15
1488	0x5d0	א	2	10074198	eng	In ancient Hebrew, עַל and אַל were not homophones.	shekitten	2021-05-30 10:40:23	2021-05-30 10:40:23
1492	0x5d4	ה	2	11081331	eng	The word משפחה (family) is pronounced "mishpakhá" in Modern Hebrew and "mishpókhe" (or "mishpúkhe") in Yiddish.	shekitten	2022-08-26 16:31:06	2022-08-26 16:32:28
1495	0x5d7	ח	1	11081331	eng	The word משפחה (family) is pronounced "mishpakhá" in Modern Hebrew and "mishpókhe" (or "mishpúkhe") in Yiddish.	shekitten	2022-08-26 16:31:06	2022-08-26 16:32:28
1497	0x5d9	י	1	5242417	eng	אילן is a synonym for עץ.	Joseph	2016-06-29 17:21:54	2016-06-29 17:23:33
1500	0x5dc	ל	3	10074198	eng	In ancient Hebrew, עַל and אַל were not homophones.	shekitten	2021-05-30 10:40:23	2021-05-30 10:40:23
1502	0x5de	מ	2	11081331	eng	The word משפחה (family) is pronounced "mishpakhá" in Modern Hebrew and "mishpókhe" (or "mishpúkhe") in Yiddish.	shekitten	2022-08-26 16:31:06	2022-08-26 16:32:28
1503	0x5df	ן	1	5242417	eng	אילן is a synonym for עץ.	Joseph	2016-06-29 17:21:54	2016-06-29 17:23:33
1506	0x5e2	ע	3	10074198	eng	In ancient Hebrew, עַל and אַל were not homophones.	shekitten	2021-05-30 10:40:23	2021-05-30 10:40:23
1508	0x5e4	פ	1	11081331	eng	The word משפחה (family) is pronounced "mishpakhá" in Modern Hebrew and "mishpókhe" (or "mishpúkhe") in Yiddish.	shekitten	2022-08-26 16:31:06	2022-08-26 16:32:28
1509	0x5e5	ץ	1	5242417	eng	אילן is a synonym for עץ.	Joseph	2016-06-29 17:21:54	2016-06-29 17:23:33
1513	0x5e9	ש	2	11081331	eng	The word משפחה (family) is pronounced "mishpakhá" in Modern Hebrew and "mishpókhe" (or "mishpúkhe") in Yiddish.	shekitten	2022-08-26 16:31:06	2022-08-26 16:32:28
1567	0x61f	؟	1	1413721	eng	French poet, Alcanter de Brahm, proposed the irony mark (؟) towards the end of the 19th century to indicate a sentence which should be understood as ironic or sarcastic.	shekitten	2012-02-04 07:06:31	2021-05-06 10:27:01
2344	0x928	न	1	778931	eng	The local name of Nepali is "नेपाली".	\N	2011-03-04 22:15:39	2016-01-21 22:54:38
2346	0x92a	प	1	778931	eng	The local name of Nepali is "नेपाली".	\N	2011-03-04 22:15:39	2016-01-21 22:54:38
2354	0x932	ल	1	778931	eng	The local name of Nepali is "नेपाली".	\N	2011-03-04 22:15:39	2016-01-21 22:54:38
2366	0x93e	ा	1	778931	eng	The local name of Nepali is "नेपाली".	\N	2011-03-04 22:15:39	2016-01-21 22:54:38
2368	0x940	ी	1	778931	eng	The local name of Nepali is "नेपाली".	\N	2011-03-04 22:15:39	2016-01-21 22:54:38
2375	0x947	े	1	778931	eng	The local name of Nepali is "नेपाली".	\N	2011-03-04 22:15:39	2016-01-21 22:54:38
7511	0x1d57	ᵗ	1	867278	eng	Scottish Gaelic will be the 89ᵗʰ language on Tatoeba.	DJ_Saidez	2011-04-30 18:39:41	2021-11-25 22:40:49
7693	0x1e0d	ḍ	4	8738553	eng	The words "qeṛṛeṭ" and "qeṛṛeḍ" have the same root as "qeṛṛiḍ": they refer to the frostbite of the fingers which could cause until their amputation.	AmarMecheri	2020-05-05 02:30:49	2020-05-06 17:06:56
7717	0x1e25	ḥ	26	9750760	eng	“What I want is not a word, which is blown away as soon as I speak it. What I want is not the fennel which always bends in the wind. What I want is as I dreamed it and that cannot be held by the hands. Just like the rising sun that the eyes cannot look at” said playwright MoḥYa.	AmarMecheri	2021-02-11 17:56:06	2021-02-11 17:57:20
7749	0x1e45	ṅ	2	10698321	eng	Back in 2002 and several years thereafter, I regularly attended meditation sessions at Wat Yanviriya Buddhist Temple in East Vancouver, BC. I came to know the Thai culture more because of it. Pāli chanting, moon festivals, relics viewing, et cetera were part of my life then. I remember a spacious hall with hardwood floors and a Buddha altar in front. In summers, the doors would be open to the sunny green outside. In the wetter seasons at night, candles would be lit in the silent darkness inside. (I wore a black Australian Outback jacket then.) Omnipresent was the Ajahn Bhoontam in orange robe, he conducting the rituals. Our saṅgha or congregation was medium-sized and multiethnic. A real saṅgha full of Thais allowed us to share the rustic building. The two groups met at different times.	nonong	2022-03-01 15:35:48	2022-03-01 15:35:48
7751	0x1e47	ṇ	2	11532387	eng	In A.C. Bhaktivedanta Swami Prabhupāda's own commentaries about the Bhagavad-Gītā, the Hindu sacred book, he uses the word "planets" to describe places like Vaikuṇṭha, the heavenly abode of Vishnu.	nonong	2023-02-12 17:59:54	2023-02-12 18:00:15
7770	0x1e5a	Ṛ	1	8256018	eng	It's Ṛabaḥ. He's back.	Amazigh7	2019-10-15 13:35:50	2023-04-29 20:07:56
7771	0x1e5b	ṛ	14	8738553	eng	The words "qeṛṛeṭ" and "qeṛṛeḍ" have the same root as "qeṛṛiḍ": they refer to the frostbite of the fingers which could cause until their amputation.	AmarMecheri	2020-05-05 02:30:49	2020-05-06 17:06:56
